,index,term,tag,value,pstv,neut,ngtv,dunno,distortion
14375,14375,отклеиваться,NGTV,-0.5847,0.07,0.36,0.46,0.11,0.0807
14376,14376,отклеить,NEUT,0.0,0.1089,0.6139,0.1188,0.1584,0.2087
14377,14377,отклеиться,NGTV,-0.484,0.08,0.43,0.41,0.08,0.0956
14378,14378,отклик,PSTV,0.5821,0.5149,0.4059,0.0396,0.0396,0.0427
14379,14379,откликаться,PSTV,0.6923,0.5714,0.3333,0.0095,0.0857,0.0097
14380,14380,откликнуться,PSTV,0.7154,0.62,0.34,0.03,0.01,0.0315
14381,14381,отклонение,NGTV,-0.725,0.0588,0.3039,0.5686,0.0686,0.0649
14382,14382,отклонить,NGTV,-0.6532,0.068,0.3398,0.5243,0.068,0.0768
14383,14383,отклониться,NGTV,-0.4052,0.07,0.46,0.35,0.12,0.084
14384,14384,отклонять,NGTV,-0.6609999999999999,0.0673,0.3173,0.5,0.1154,0.0764
14385,14385,отклоняться,NGTV,-0.4194,0.06,0.48,0.38,0.08,0.0695
14386,14386,отключать,NEUT,0.0,0.0333,0.6333,0.1333,0.2,0.0417
14387,14387,отключаться,NEUT,-0.25,0.08,0.5,0.25,0.17,0.1056
14388,14388,отключение,NGTV,-0.3678,0.0594,0.505,0.3465,0.0891,0.0696
14389,14389,отключить,NEUT,-0.1606,0.049,0.598,0.2353,0.1176,0.0592
14390,14390,отключиться,NGTV,-0.3532,0.1089,0.4653,0.3069,0.1188,0.1476
14391,14391,отключка,NGTV,-0.7368,0.0865,0.2788,0.5385,0.0962,0.1004
14392,14392,отковать,NEUT,0.1127,0.2087,0.3913,0.1565,0.2435,0.2739
14393,14393,отковыривать,NEUT,0.0,0.0385,0.6923,0.1154,0.1538,0.0513
14394,14394,отковырнуть,NEUT,-0.0556,0.04,0.68,0.2,0.08,0.048
14395,14395,отковырять,NGTV,-0.3571,0.11,0.48,0.32,0.09,0.1478
14396,14396,отколотить,NGTV,-0.7174,0.0388,0.2913,0.534,0.1359,0.0417
14397,14397,отколоть,NEUT,-0.2097,0.1089,0.4851,0.2178,0.1881,0.1634
14398,14398,отколоться,NGTV,-0.5,0.04,0.4,0.4,0.16,0.044000000000000004
14399,14399,откомандировать,NEUT,0.0056,0.15,0.59,0.12,0.14,0.21600000000000003
14400,14400,откопать,NEUT,0.1792,0.2376,0.5743,0.1089,0.0792,0.1588
14401,14401,откормить,NEUT,0.2393,0.3069,0.4158,0.1683,0.1089,0.2606
14402,14402,откорректировать,PSTV,0.5625,0.466,0.3883,0.068,0.0777,0.0779
14403,14403,откосить,NGTV,-0.7636,0.0594,0.2673,0.5545,0.1188,0.0658
14404,14404,откровение,PSTV,0.6933,0.5392,0.3137,0.0588,0.0882,0.0652
14405,14405,откровенность,PSTV,0.6654,0.5413,0.3394,0.0367,0.0826,0.0392
14406,14406,откровенный,PSTV,0.6931,0.5234,0.3047,0.0938,0.0781,0.1105
14407,14407,открутить,NEUT,0.0,0.1333,0.6889,0.0667,0.1111,0.1
14408,14408,откручивать,NEUT,-0.0588,0.1589,0.5234,0.1869,0.1308,0.2939
14409,14409,открывалка,NEUT,0.2009,0.25,0.57,0.11,0.07,0.1584
14410,14410,открывание,NEUT,0.0,0.1538,0.8077,0.0385,0.0,0.0481
14411,14411,открыватель,PSTV,0.7066,0.5644,0.3168,0.0693,0.0495,0.0778
14412,14412,открывать,NEUT,0.3849,0.3694,0.5135,0.027000000000000003,0.0901,0.028999999999999998
14413,14413,открываться,PSTV,0.612,0.505,0.3663,0.0693,0.0594,0.0788
14414,14414,открывашка,NEUT,0.1,0.25,0.75,0.0,0.0,0.0
14415,14415,открытие,PSTV,1.0,0.8148,0.1852,0.0,0.0,0.0
14416,14416,открытка,PSTV,0.588,0.49,0.38,0.03,0.1,0.0318
14417,14417,открытость,PSTV,0.9,0.6702,0.2234,0.0426,0.0638,0.0453
14418,14418,открыточка,PSTV,0.9,0.6923,0.2308,0.0385,0.0385,0.0406
14419,14419,открытый,PSTV,0.5753,0.5045,0.4054,0.036000000000000004,0.0541,0.0386
14420,14420,открыть,NEUT,0.3049,0.3028,0.5229,0.0642,0.1101,0.0778
14421,14421,открыться,NEUT,0.4524,0.3883,0.4466,0.0874,0.0777,0.107
14422,14422,откуда,NEUT,0.0,0.0385,0.8077,0.0385,0.1154,0.0769
14423,14423,откуда-либо,NEUT,0.0,0.0385,0.7692,0.0769,0.1154,0.0577
14424,14424,откуда-нибудь,NEUT,0.0,0.1786,0.7143,0.0714,0.0357,0.1
14425,14425,откуда-то,NEUT,0.0,0.0741,0.8148,0.037000000000000005,0.0741,0.0556
14426,14426,откуп,NGTV,-0.7018,0.0962,0.2788,0.4904,0.1346,0.115
14427,14427,откупаться,NGTV,-0.6168,0.1262,0.2816,0.4466,0.1456,0.1619
14428,14428,откупить,NEUT,-0.1152,0.2019,0.4519,0.2692,0.0769,0.3534
14429,14429,откупиться,NGTV,-0.3636,0.2,0.3,0.42,0.08,0.2952
14430,14430,откупоривать,NEUT,0.0581,0.1818,0.6136,0.0682,0.1364,0.0938
14431,14431,откупорить,NEUT,0.25,0.2871,0.5743,0.0495,0.0891,0.057999999999999996
14432,14432,откусить,NEUT,0.0,0.1471,0.5882,0.1275,0.1373,0.2379
14433,14433,откусывание,NEUT,-0.0635,0.1485,0.5644,0.1782,0.1089,0.2723
14434,14434,откусывать,NEUT,0.2027,0.2524,0.5728,0.0777,0.0971,0.1016
14435,14435,отлавливание,NGTV,-0.48,0.099,0.3663,0.3663,0.1683,0.1258
14436,14436,отлавливать,NEUT,-0.1739,0.1471,0.5,0.2353,0.1176,0.239
14437,14437,отлагательство,NEUT,-0.0714,0.04,0.52,0.16,0.28,0.05
14438,14438,отладить,PSTV,0.7091,0.5098,0.2843,0.0588,0.1471,0.0656
14439,14439,отламывать,NEUT,-0.2431,0.0693,0.5446,0.2673,0.1188,0.0873
14440,14440,отламываться,NGTV,-0.8056,0.0594,0.2475,0.5743,0.1188,0.0656
14441,14441,отлежать,NGTV,-0.569,0.07,0.36,0.44,0.13,0.0811
14442,14442,отлежаться,NEUT,0.0885,0.2353,0.5294,0.1863,0.049,0.3337
14443,14443,отлепить,NEUT,0.0,0.1143,0.6857,0.0,0.2,0.0
14444,14444,отлепиться,NEUT,-0.3182,0.0598,0.4701,0.2821,0.188,0.0725
14445,14445,отлеплять,NEUT,0.0,0.1613,0.7419,0.0645,0.0323,0.0903
14446,14446,отлетать,NEUT,-0.1429,0.1165,0.5437,0.2039,0.1359,0.1831
14447,14447,отлететь,NEUT,-0.0556,0.0714,0.6071,0.1786,0.1429,0.1
14448,14448,отливать,NEUT,0.0,0.125,0.5865,0.1442,0.1442,0.2333
14449,14449,отлипать,NEUT,-0.0085,0.0678,0.6609999999999999,0.1695,0.1017,0.0949
14450,14450,отлипнуть,NEUT,-0.1463,0.2059,0.4118,0.2941,0.0882,0.35
14451,14451,отлить,NEUT,-0.0543,0.1287,0.5743,0.1683,0.1287,0.2271
14452,14452,отличать,NEUT,0.0,0.1786,0.75,0.0,0.0714,0.0
14453,14453,отличаться,NEUT,0.3906,0.3476,0.4756,0.061,0.1159,0.0717
14454,14454,отличие,NEUT,0.0,0.1515,0.7273,0.0606,0.0606,0.0848
14455,14455,отличить,NEUT,0.1372,0.233,0.6311,0.0194,0.1165,0.021
14456,14456,отличиться,NEUT,0.4535,0.41,0.47,0.07,0.05,0.08199999999999999
14457,14457,отличнейший,PSTV,1.0,0.88,0.08,0.04,0.0,0.0418
14458,14458,отличник,PSTV,1.0,0.8,0.04,0.04,0.12,0.042
14459,14459,отличница,PSTV,1.0,0.9259,0.0,0.0,0.0741,0.0
14460,14460,отличный,PSTV,1.0,0.8846,0.0,0.0,0.1154,0.0
14461,14461,отловить,NEUT,0.0176,0.21100000000000002,0.4312,0.2018,0.156,0.3949
14462,14462,отложить,NEUT,-0.0739,0.1273,0.6455,0.2,0.0273,0.2083
14463,14463,отломать,NGTV,-0.5,0.0693,0.4455,0.4455,0.0396,0.0801
14464,14464,отломить,NEUT,-0.2667,0.1275,0.4902,0.2647,0.1176,0.1888
14465,14465,отломиться,NGTV,-0.575,0.1,0.37,0.46,0.07,0.1217
14466,14466,отлупить,NGTV,-1.0,0.08,0.08,0.76,0.08,0.0884
14467,14467,отлучаться,NEUT,0.0,0.0,0.8077,0.1538,0.0385,0.0
14468,14468,отлучение,NGTV,-0.715,0.099,0.2772,0.505,0.1188,0.1184
14469,14469,отлучить,NGTV,-0.6463,0.036000000000000004,0.3153,0.4775,0.1712,0.0388
14470,14470,отлучиться,NEUT,-0.0172,0.037000000000000005,0.7037,0.1852,0.0741,0.0444
14471,14471,отлынивание,NGTV,-1.0,0.04,0.08,0.84,0.04,0.0419
14472,14472,отлынивать,NGTV,-1.0,0.04,0.04,0.88,0.04,0.0418
14473,14473,отлёживать,NGTV,-0.5395,0.14,0.29,0.43,0.14,0.1856
14474,14474,отмазать,NGTV,-0.5128,0.16,0.31,0.46,0.07,0.2157
14475,14475,отмазка,NGTV,-0.9,0.0526,0.2105,0.6316,0.1053,0.057
14476,14476,отмазывать,NGTV,-0.4237,0.1429,0.3238,0.381,0.1524,0.1964
14477,14477,отмалчиваться,NGTV,-0.3952,0.0556,0.46299999999999997,0.3426,0.1389,0.0646
14478,14478,отматывать,NEUT,0.0,0.0625,0.7188,0.125,0.0938,0.0938
14479,14479,отмахаться,NGTV,-0.5177,0.0792,0.3663,0.3861,0.1683,0.0955
14480,14480,отмахивать,NEUT,-0.2426,0.09,0.51,0.25,0.15,0.1224
14481,14481,отмахиваться,NGTV,-0.5902,0.0882,0.3627,0.4706,0.0784,0.1048
14482,14482,отмахнуться,NGTV,-0.5952,0.0594,0.3762,0.495,0.0693,0.0665
14483,14483,отмачивать,NEUT,-0.1702,0.11,0.52,0.21,0.16,0.1676
14484,14484,отмена,NGTV,-0.4847,0.0943,0.4245,0.4057,0.0755,0.1163
14485,14485,отменить,NGTV,-0.5085,0.099,0.3861,0.396,0.1188,0.1238
14486,14486,отмениться,NEUT,-0.0769,0.0,0.64,0.2,0.16,0.0
14487,14487,отменный,PSTV,1.0,0.8,0.12,0.08,0.0,0.08800000000000001
14488,14488,отменять,NGTV,-0.5714,0.0667,0.3714,0.4571,0.1048,0.0764
14489,14489,отменяться,NGTV,-0.5579,0.05,0.38,0.45,0.12,0.0556
14490,14490,отмеривать,NEUT,0.2431,0.2673,0.5446,0.0594,0.1287,0.0726
14491,14491,отмерить,NEUT,0.0556,0.1786,0.6071,0.0357,0.1786,0.0429
14492,14492,отмерять,NEUT,0.0,0.1143,0.8286,0.0,0.0571,0.0
14493,14493,отметать,NEUT,-0.1928,0.1624,0.4188,0.265,0.1538,0.2619
14494,14494,отметина,NEUT,-0.287,0.1359,0.4563,0.2913,0.1165,0.1994
14495,14495,отметить,NEUT,0.0172,0.1923,0.7308,0.0385,0.0385,0.0462
14496,14496,отметиться,NEUT,0.0,0.1154,0.7692,0.0385,0.0769,0.0513
14497,14497,отметка,NEUT,0.04,0.1765,0.6275,0.1078,0.0882,0.1737
14498,14498,отмечать,NEUT,0.4,0.36,0.48,0.06,0.1,0.07
14499,14499,отмечаться,NEUT,0.0,0.12,0.68,0.04,0.16,0.0533
14500,14500,отмирание,NGTV,-0.6496,0.0294,0.3529,0.5392,0.0784,0.031
14501,14501,отмирать,NGTV,-0.75,0.08,0.28,0.56,0.08,0.0914
14502,14502,отмокать,NEUT,0.0745,0.1651,0.5321,0.1101,0.1927,0.1835
14503,14503,отмолчаться,NEUT,-0.1699,0.098,0.5588,0.2255,0.1176,0.1407
14504,14504,отморозить,NGTV,-1.0,0.09,0.14,0.66,0.11,0.1023
14505,14505,отмотать,NEUT,0.0806,0.2,0.6333,0.0667,0.1,0.0889
14506,14506,отмучиться,NEUT,-0.0465,0.3465,0.198,0.3762,0.0792,0.6657
14507,14507,отмщать,NGTV,-1.0,0.11,0.13,0.65,0.11,0.1286
14508,14508,отмывать,NEUT,0.1773,0.2277,0.5446,0.1386,0.0891,0.223
14509,14509,отмываться,NEUT,0.2321,0.2871,0.4356,0.1584,0.1188,0.2458
14510,14510,отмыть,NEUT,0.5476,0.46,0.4,0.07,0.07,0.0807
14511,14511,отмыться,PSTV,0.5847,0.451,0.3529,0.1078,0.0882,0.1336
14512,14512,отмычка,NEUT,-0.1947,0.09,0.51,0.22,0.18,0.1268
14513,14513,отмёрзнуть,NGTV,-0.4615,0.23,0.23,0.5,0.04,0.3358
14514,14514,отнести,NEUT,0.0106,0.1702,0.6596,0.0638,0.1064,0.0878
14515,14515,отнестись,NEUT,0.0217,0.1905,0.7143,0.0714,0.0238,0.0982
14516,14516,отнимать,NGTV,-0.9,0.0667,0.2333,0.7,0.0,0.073
14517,14517,относительный,NEUT,0.0,0.0714,0.8214,0.0,0.1071,0.0
14518,14518,относить,NEUT,0.0,0.1724,0.6897,0.069,0.069,0.0966
14519,14519,относиться,NEUT,0.0,0.08,0.88,0.0,0.04,0.0
14520,14520,отношение,NEUT,0.4452,0.3966,0.4655,0.0259,0.1121,0.0275
14521,14521,отныне,NEUT,0.0455,0.2069,0.7241,0.0,0.069,0.0
14522,14522,отнюдь,NGTV,-0.3636,0.1226,0.4057,0.3208,0.1509,0.1695
14523,14523,отнять,NGTV,-0.9194,0.0741,0.2222,0.7037,0.0,0.0819
14524,14524,отображаться,NEUT,0.1471,0.22,0.58,0.07,0.13,0.0923
14525,14525,отображение,NEUT,0.0,0.16,0.68,0.0,0.16,0.0
14526,14526,отобразить,NEUT,0.0833,0.2059,0.6471,0.0588,0.0882,0.0756
14527,14527,отобрать,NGTV,-0.6933,0.0792,0.3168,0.5446,0.0594,0.0907
14528,14528,отовариваться,PSTV,0.5526,0.4078,0.3495,0.068,0.1748,0.0793
14529,14529,отовсюду,NEUT,0.0,0.04,0.8,0.04,0.12,0.08
14530,14530,отогнать,NGTV,-0.5924,0.09,0.36,0.47,0.08,0.1072
14531,14531,отогнуть,NEUT,0.0,0.04,0.8,0.12,0.04,0.0533
14532,14532,отогревать,PSTV,0.9,0.7021,0.23399999999999999,0.0,0.0638,0.0
14533,14533,отогреваться,PSTV,1.0,0.84,0.12,0.0,0.04,0.0
14534,14534,отогреть,PSTV,0.8739,0.6634,0.2376,0.0297,0.0693,0.031
14535,14535,отогреться,PSTV,0.9,0.7,0.2333,0.0,0.0667,0.0
14536,14536,отодвигать,NEUT,0.0,0.1584,0.6337,0.1089,0.099,0.1838
14537,14537,отодвигаться,NEUT,-0.2027,0.0693,0.5842,0.2574,0.0891,0.08800000000000001
14538,14538,отодвинуть,NEUT,-0.0213,0.16,0.56,0.17,0.11,0.3106
14539,14539,отодвинуться,NEUT,-0.0909,0.1782,0.5545,0.2277,0.0396,0.3177
14540,14540,отодрать,NGTV,-0.5870000000000001,0.07,0.35,0.45,0.13,0.0809
14541,14541,отозвать,NEUT,0.0199,0.1845,0.5146,0.1748,0.1262,0.3403
14542,14542,отозваться,PSTV,0.619,0.5098,0.3627,0.049,0.0784,0.0537
14543,14543,отойти,NEUT,-0.0897,0.1148,0.5820000000000001,0.1885,0.1148,0.1846
14544,14544,отомстить,NGTV,-1.0,0.0,0.1154,0.8077,0.0769,0.0
14545,14545,отопительный,NEUT,0.4545,0.3211,0.36700000000000005,0.0734,0.2385,0.0902
14546,14546,отопление,NEUT,0.5455,0.4752,0.4158,0.0297,0.0792,0.0316
14547,14547,оторвать,NGTV,-0.5455,0.0392,0.4118,0.4706,0.0784,0.0425
14548,14548,оторваться,NEUT,0.2489,0.29,0.49,0.15,0.07,0.2276
14549,14549,отослать,NEUT,0.0,0.0971,0.6602,0.165,0.0777,0.1542
14550,14550,отоспаться,PSTV,1.0,0.6923,0.1154,0.0769,0.1154,0.0855
14551,14551,отпад,PSTV,0.898,0.5962,0.1346,0.1731,0.0962,0.2233
14552,14552,отпадать,NEUT,-0.2925,0.1,0.5,0.28,0.12,0.1357
14553,14553,отпаивать,NEUT,0.0313,0.2871,0.3168,0.2673,0.1287,0.5162
14554,14554,отпаривать,NEUT,0.0644,0.1743,0.578,0.1193,0.1284,0.2009
14555,14555,отпасть,NEUT,-0.0769,0.04,0.64,0.2,0.12,0.048
14556,14556,отпереть,NEUT,0.1,0.2245,0.6735,0.0408,0.0612,0.0482
14557,14557,отпеть,NEUT,-0.25,0.1786,0.3125,0.3214,0.1875,0.2778
14558,14558,отпечаток,NEUT,0.0,0.12,0.68,0.04,0.16,0.0533
14559,14559,отпечатывать,NEUT,0.0,0.1163,0.6977,0.0233,0.1628,0.0279
14560,14560,отпечатываться,NEUT,0.0,0.0357,0.6786,0.1071,0.1786,0.0476
14561,14561,отпивать,NEUT,-0.099,0.1683,0.4554,0.2178,0.1584,0.2984
14562,14562,отпиливать,NEUT,-0.1,0.0444,0.6667,0.2222,0.0667,0.0533
14563,14563,отпилить,NEUT,0.0,0.1386,0.5941,0.1485,0.1188,0.268
14564,14564,отпирать,NEUT,-0.125,0.12,0.56,0.2,0.12,0.192
14565,14565,отпираться,NGTV,-0.4635,0.14,0.34,0.41,0.11,0.1878
14566,14566,отписаться,NGTV,-0.525,0.1,0.39,0.42,0.09,0.1238
14567,14567,отписка,NGTV,-0.8774,0.11,0.22,0.62,0.05,0.1295
14568,14568,отписывать,NEUT,-0.0172,0.0,0.76,0.2,0.04,0.0
14569,14569,отписываться,NGTV,-0.5356,0.11,0.38,0.43,0.08,0.1381
14570,14570,отпить,NEUT,0.0,0.12,0.64,0.04,0.2,0.0533
14571,14571,отпихивать,NGTV,-1.0,0.069,0.1724,0.6897,0.069,0.0759
14572,14572,отпихнуть,NGTV,-1.0,0.0,0.12,0.72,0.16,0.0
14573,14573,отплачивать,NEUT,-0.256,0.18,0.42,0.34,0.06,0.2753
14574,14574,отплеваться,NGTV,-0.9490000000000001,0.0851,0.1915,0.6596,0.0638,0.0961
14575,14575,отплывать,NEUT,0.1471,0.22,0.58,0.05,0.15,0.0614
14576,14576,отплытие,NEUT,0.2075,0.2475,0.5545,0.0792,0.1188,0.1046
14577,14577,отплыть,NEUT,0.0,0.04,0.72,0.12,0.12,0.0533
14578,14578,отплясывать,PSTV,0.9129999999999999,0.6829,0.2195,0.0488,0.0488,0.0523
14579,14579,отпоить,NEUT,0.3738,0.3585,0.2453,0.1698,0.2264,0.2502
14580,14580,отползать,NEUT,0.0,0.0645,0.7419,0.129,0.0645,0.0968
14581,14581,отползти,NEUT,0.0,0.04,0.88,0.04,0.04,0.08
14582,14582,отполировать,NEUT,0.4783,0.4369,0.466,0.0194,0.0777,0.0203
14583,14583,отпор,NEUT,0.2769,0.3774,0.3113,0.2075,0.1038,0.3217
14584,14584,отправитель,NEUT,0.1,0.2059,0.6176,0.0735,0.1029,0.0998
14585,14585,отправить,NEUT,0.0,0.1481,0.8148,0.037000000000000005,0.0,0.0463
14586,14586,отправиться,NEUT,0.1429,0.2376,0.6337,0.0594,0.0693,0.0743
14587,14587,отправка,NEUT,0.3421,0.3107,0.4854,0.0583,0.1456,0.0692
14588,14588,отправление,NEUT,0.0876,0.1863,0.5784,0.1275,0.1078,0.2147
14589,14589,отправлять,NEUT,0.0172,0.2,0.76,0.0,0.04,0.0
14590,14590,отправляться,NEUT,0.0,0.12,0.56,0.04,0.28,0.0533
14591,14591,отпраздновать,PSTV,1.0,0.7692,0.1154,0.0385,0.0769,0.0404
14592,14592,отпрашиваться,NEUT,-0.0934,0.1188,0.5446,0.1782,0.1584,0.198
14593,14593,отпроситься,NEUT,0.0,0.2,0.52,0.2,0.08,0.4
14594,14594,отпрыгивать,NEUT,0.0,0.0769,0.8077,0.0385,0.0769,0.0577
14595,14595,отпрыгнуть,NEUT,0.0,0.14,0.64,0.13,0.09,0.2507
14596,14596,отпугивание,NGTV,-0.612,0.0734,0.3394,0.4679,0.1193,0.0849
14597,14597,отпугивать,NGTV,-0.5636,0.1275,0.3039,0.4314,0.1373,0.1651
14598,14598,отпугнуть,NGTV,-0.5164,0.09,0.4,0.42,0.09,0.1093
14599,14599,отпуск,PSTV,1.0,0.72,0.16,0.08,0.04,0.0889
14600,14600,отпускать,NEUT,0.2791,0.2745,0.5,0.1275,0.098,0.1866
14601,14601,отпускной,PSTV,0.7066,0.5278,0.2963,0.037000000000000005,0.1389,0.0396
14602,14602,отпустить,NEUT,0.2179,0.25,0.5446,0.1339,0.0714,0.2057
14603,14603,отрабатывать,NEUT,-0.0177,0.2136,0.4466,0.2233,0.1165,0.4179
14604,14604,отработать,NEUT,0.0,0.1852,0.7407,0.037000000000000005,0.037000000000000005,0.0444
14605,14605,отработка,NEUT,0.0,0.233,0.3981,0.233,0.1359,0.466
14606,14606,отрава,NGTV,-1.0,0.0,0.04,0.92,0.04,0.0
14607,14607,отравитель,NGTV,-1.0,0.1275,0.1471,0.6078,0.1176,0.1542
14608,14608,отравить,NGTV,-1.0,0.1089,0.1089,0.7327,0.0495,0.1251
14609,14609,отравиться,NGTV,-1.0,0.098,0.1373,0.6961,0.0686,0.1118
14610,14610,отравление,NGTV,-0.9194,0.0385,0.2308,0.7308,0.0,0.0405
14611,14611,отравлять,NGTV,-0.9,0.0392,0.2157,0.6471,0.098,0.0416
14612,14612,отравляться,NGTV,-0.9,0.0357,0.2143,0.6429,0.1071,0.0377
14613,14613,отражать,NEUT,0.0556,0.1923,0.6538,0.0385,0.1154,0.0462
14614,14614,отражаться,NEUT,0.0,0.0769,0.7692,0.0385,0.1154,0.0577
14615,14615,отражение,NEUT,0.0,0.16,0.64,0.04,0.16,0.05
14616,14616,отразить,NEUT,0.32299999999999995,0.31,0.51,0.09,0.09,0.1161
14617,14617,отразиться,NEUT,0.0,0.12,0.72,0.0,0.16,0.0
14618,14618,отрастание,NEUT,0.0882,0.1905,0.5905,0.0857,0.1333,0.1243
14619,14619,отрастать,NEUT,0.35,0.3366,0.5149,0.0297,0.1188,0.0323
14620,14620,отрастить,NEUT,0.0625,0.2222,0.7407,0.0,0.037000000000000005,0.0
14621,14621,отращивать,NEUT,0.3,0.32,0.56,0.06,0.06,0.0713
14622,14622,отреагировать,NEUT,0.25,0.28300000000000003,0.5660000000000001,0.066,0.0849,0.0814
14623,14623,отрегулировать,NEUT,0.4635,0.4314,0.4804,0.0294,0.0588,0.0314
14624,14624,отредактировать,PSTV,0.5638,0.5,0.4151,0.0377,0.0472,0.0406
14625,14625,отрез,NEUT,-0.0526,0.069,0.5517,0.1609,0.2184,0.0985
14626,14626,отрезание,NGTV,-0.436,0.0654,0.4393,0.3645,0.1308,0.0772
14627,14627,отрезать,NEUT,-0.1842,0.0392,0.6078,0.2549,0.098,0.0452
14628,14628,отрезветь,PSTV,0.9444,0.68,0.2,0.04,0.08,0.0424
14629,14629,отрезвить,PSTV,0.6154,0.4851,0.2772,0.1485,0.0891,0.19399999999999998
14630,14630,отрезвление,PSTV,0.8617,0.54,0.2,0.12,0.14,0.1467
14631,14631,отрезвляюще,PSTV,0.7123,0.5446,0.2475,0.1584,0.0495,0.2045
14632,14632,отремонтировать,PSTV,0.6774,0.5545,0.3366,0.0495,0.0594,0.0539
14633,14633,отрепетировать,PSTV,0.5593,0.44,0.37,0.04,0.15,0.0436
14634,14634,отрешиться,NEUT,-0.2957,0.1683,0.3168,0.3366,0.1782,0.2525
14635,14635,отрицание,NGTV,-0.6239,0.1,0.33,0.47,0.1,0.1213
14636,14636,отрицательность,NGTV,-0.7844,0.0882,0.2549,0.5588,0.098,0.1022
14637,14637,отрицательный,NGTV,-1.0,0.08,0.04,0.72,0.16,0.0889
14638,14638,отрицать,NGTV,-0.7185,0.0891,0.3069,0.5644,0.0396,0.1032
14639,14639,отродясь,NEUT,-0.1474,0.1321,0.4717,0.1981,0.1981,0.2201
14640,14640,отросток,NEUT,0.0357,0.1852,0.6667,0.0,0.1481,0.0
14641,14641,отрубать,NGTV,-0.9,0.0,0.2333,0.7,0.0667,0.0
14642,14642,отрубить,NGTV,-0.5382,0.0577,0.4038,0.4519,0.0865,0.0651
14643,14643,отругать,NGTV,-1.0,0.04,0.12,0.76,0.08,0.0421
14644,14644,отрывание,NGTV,-0.4813,0.06,0.37,0.35,0.22,0.0703
14645,14645,отрывать,NEUT,0.0,0.0385,0.7692,0.1923,0.0,0.0462
14646,14646,отрываться,NEUT,0.2456,0.3,0.44,0.16,0.1,0.2453
14647,14647,отрывистый,NEUT,0.0,0.13,0.59,0.11,0.17,0.2031
14648,14648,отрывок,NEUT,0.0,0.0588,0.7647,0.0882,0.0882,0.098
14649,14649,отрывочность,NEUT,-0.1841,0.1538,0.4359,0.2479,0.1624,0.2493
14650,14650,отрывочный,NEUT,-0.1238,0.1143,0.5619,0.2,0.1238,0.1796
14651,14651,отрыгивать,NGTV,-0.7368,0.07,0.29,0.56,0.08,0.0788
14652,14652,отрыгнуть,NGTV,-0.9118,0.0638,0.2128,0.6596,0.0638,0.07
14653,14653,отрыть,NEUT,0.0806,0.18,0.57,0.12,0.13,0.2
14654,14654,отряд,NEUT,0.0,0.1429,0.6429,0.0357,0.1786,0.0446
14655,14655,отряхивать,NEUT,0.0,0.1111,0.7037,0.037000000000000005,0.1481,0.0494
